year	prev_2_10	prev_2_10_smooth	prev_0_5	prev_0_5_smooth	prev_6_15	prev_6_15_smooth	prev_15	prev_15_smooth	prev_all	prev_all_smooth	clin_inc_0_5	clin_inc_0_5_smooth	clin_inc_5_15	clin_inc_5_15_smooth	clin_inc_15	clin_inc_15_smooth	clin_inc_all	clin_inc_all_smooth	EIR	EIR_smooth	num_itn	num_irs	num_trt	num_smc	num_mda_trt	num_mda_screen	num_vaccinees	num_vacc_doses	num_vaccinees_boost
-8.23077	0.48225	0.482891	0.35073	0.350624	0.529164	0.529507	0.253913	0.254161	0.355288	0.355617	2.05982	2.05947	0.786904	0.798856	0.16323	0.163394	0.753114	0.756225	40.8859	40.9605	0	0	0	0	0	0	0	0	0
-8.21154	0.482311	0.482877	0.350812	0.350611	0.529374	0.52951	0.253776	0.254153	0.355337	0.355609	2.0564	2.05983	0.798216	0.79861	0.159765	0.163417	0.754059	0.756255	40.9459	40.9591	0	0	0	0	0	0	0	0	0
-8.19231	0.483411	0.482858	0.351849	0.350596	0.530103	0.52952	0.254036	0.254147	0.355887	0.355604	2.11564	2.05967	0.818595	0.798484	0.168883	0.16339	0.777168	0.756187	40.9224	40.9587	0	0	0	0	0	0	0	0	0
-8.17308	0.483201	0.48285	0.350846	0.350593	0.530022	0.529525	0.254098	0.254142	0.355679	0.3556	2.04933	2.0594	0.800746	0.798424	0.166388	0.16343	0.756508	0.756148	40.8671	40.9574	0	0	0	0	0	0	0	0	0
-8.15385	0.483015	0.482846	0.350981	0.350571	0.52936	0.529536	0.25401	0.254134	0.355508	0.355594	2.0764	2.05954	0.790313	0.798469	0.163052	0.163483	0.757499	0.75623	40.9419	40.9554	0	0	0	0	0	0	0	0	0
-8.13462	0.482526	0.482849	0.350508	0.350567	0.528797	0.529534	0.254194	0.254127	0.35537	0.355588	2.05762	2.06015	0.790829	0.798222	0.163816	0.163473	0.754007	0.756294	40.9617	40.9554	0	0	0	0	0	0	0	0	0
-8.11538	0.482453	0.482844	0.350157	0.350555	0.52862	0.529519	0.254083	0.254123	0.355254	0.355579	2.08341	2.05994	0.799181	0.798223	0.163079	0.163493	0.761663	0.756272	40.9817	40.9557	0	0	0	0	0	0	0	0	0
-8.09615	0.48206	0.482839	0.349721	0.350541	0.528651	0.529501	0.254072	0.25412	0.355122	0.35557	2.05721	2.06048	0.795416	0.798345	0.162858	0.163492	0.754826	0.756434	40.9794	40.9573	0	0	0	0	0	0	0	0	0
-8.07692	0.481733	0.482828	0.349598	0.350529	0.52876	0.529489	0.254015	0.254118	0.355062	0.355562	2.04166	2.06089	0.793783	0.798258	0.166082	0.163442	0.752558	0.756484	40.9496	40.9572	0	0	0	0	0	0	0	0	0
-8.05769	0.482139	0.48281	0.349833	0.350515	0.528954	0.529478	0.254047	0.254115	0.355207	0.355553	2.05072	2.06091	0.809383	0.798232	0.162986	0.163487	0.757636	0.756514	40.9807	40.9564	0	0	0	0	0	0	0	0	0
